OBJECT ID,STATE POLYGON (PID),STATE (PID),STATE NAME,STATE ABBREVIATION,DATE CREATED,DATE RETIRED,GLOBAL ID,Shape__Area,Shape__Length
14287,7409,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,90540ecc-af9f-433b-8886-f28875ed2bc3,1.54575400301837E-05,0.0214303690302205
14288,7124,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,86c3c30f-d3c7-4a89-9c5a-1509bc25c401,1.99457649614487E-05,0.0185118348457131
14289,7225,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,a06c1a1f-2a3a-42e3-b4c4-47bbd7f0ddf8,3.66774856956908E-05,0.02794818445372
14290,6817,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,f789da23-3c2a-44ed-999f-2b04251e5298,5.32440481038066E-07,0.00295000462588529
14291,6818,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,0ebafe53-924e-4f38-aee5-d475c9dac5b3,3.47034572314442E-05,0.0224734802480332
14292,6819,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,d7616951-70f4-4787-8af2-abff1463f4ac,3.79352013624157E-06,0.0095048506695668
14293,6820,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,13ee786f-5389-4473-ba13-f0ad7c6b4ff3,0.00204214986410989,0.209837677179588
14294,6923,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,622a6673-cb7e-44d4-b7b3-3cafd450fce4,0.00110385391008094,0.296310127749922
14295,6816,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,2b0ca263-df51-41ad-80d3-bc7068167867,1.76591061062936E-06,0.00492916669364302
14296,6924,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,1c9755b2-3b16-40f0-9e60-f6e576af34b2,9.0697176347021E-07,0.00489518499968559
14297,6925,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,ac888358-5e72-4efa-a3ec-a9cb0ded6c49,0.00062774324487691,0.153327914668045
14298,6814,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,3c28e1a5-c3fc-4ba7-b6d7-dacb31dbd05e,1.14534077511053E-05,0.0169083918557634
14299,6937,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,c5d1d977-1b43-49d0-bcd8-7cc75d4d0f47,5.05254388372123E-06,0.00950172581126518
14300,6938,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,229d38ab-b64d-49b8-8af2-19bb61dbedf5,7.62120066610805E-07,0.00336686368188201
14301,6939,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,aabe073d-698f-4bb2-bf1c-f8204487094c,4.7895559873723E-07,0.00254983763400255
14302,6940,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,c2a80a2d-6da3-45d2-9128-af80834e0194,1.68707674674806E-06,0.00512917330145847
14303,6743,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,f42f5689-2e88-4f70-a7ad-27531d3ed641,0.000126220544416356,0.052989507474697
14304,6744,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,fb589f6b-f16c-4192-9d2f-0a6714c81249,0.000125725577163394,0.0557149294119813
14305,6745,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,6d4ee2df-bfac-470f-bc9f-17ce065e0097,3.40184806191246E-06,0.00767899108263011
14306,6891,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,46571225-c1fe-4fe1-a8e4-a5e1dc4b046a,4.83719140902394E-05,0.0296992392518858
14307,6892,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,c03a24ea-1eba-41f4-8038-2ecb361a1a11,3.56126463429973E-05,0.0304618860638876
14308,6893,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,4dd6c0db-387c-4c28-9b4d-8e59762c0421,1.19674541565473E-05,0.0178328607613565
14309,6684,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,41050ab1-cb3f-48a5-98c0-b95a05f866d2,3.79316907128668E-06,0.00872509152667804
14310,6685,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,be51934c-a55e-4401-a9cc-55824dd6dd0a,2.06580987196503E-05,0.0251183844872193
14311,6686,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,dfa77ed9-bed4-4c40-9a4b-ace166d3f094,3.82913344765257E-06,0.00770498785663094
14312,6687,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,262b5ba5-6664-4330-9690-d6edaf7cebb3,1.45155092923233E-05,0.0164443522620309
14313,7226,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,3ede89e9-5afd-43d9-9126-1f69441dcde6,1.48061394611432E-06,0.0045980944858345
14314,7227,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,ce14a367-6079-407b-8f1f-d25338407af2,8.4470605088427E-07,0.00345358820231653
14315,7228,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,6d64638d-9e30-42db-88cd-48eb4ae15341,7.94318748376099E-06,0.0113079963847081
14316,7229,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,33ee6aef-b8ab-4f58-9462-b197740df2d0,1.45705610066216E-06,0.00508772934270175
14317,7208,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,3606502f-009b-42c2-98bf-3057b5dbdc3f,1.23182287552481E-05,0.0156126572922011
14318,7324,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,8daedd15-49a1-47ad-8efd-a142df91efbc,0.000146989062841385,0.0459352676286905
14319,7325,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,4e583a82-a9ba-40bb-b271-5cc730b7a7db,2.01250259124208E-06,0.00538942906349443
14320,7326,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,ef7c9270-d89d-4885-9190-6a607dc15806,1.41994860314298E-07,0.00148793800310574
14321,7327,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,90fe6f5b-4ac3-40a7-88e3-1a16c592758c,7.409755653498E-07,0.0039916199459012
14322,7031,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,317015f3-313e-41d2-8c16-46e94baa1918,0.000268845813252483,0.068473472026592
14323,7032,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,f96b6987-a702-4918-a2d0-736156b3b30e,1.2907357813674E-06,0.00512510090006555
14324,6731,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,695f2699-670a-4a1c-957c-bd4ed3c11e66,2.87861084871111E-05,0.0203042022921786
14325,6732,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,2ac269e7-3d18-4c44-b625-fd048fbb29fa,1.34327206069429E-06,0.0044197738645405
14326,6733,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,1fd2f18d-6de6-4d86-88ef-b6e5c5230ad2,6.60217438053223E-07,0.0032328724999738
14327,6734,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,cbd020a0-9850-43d0-b391-3153d0d614ed,3.95824349652685E-06,0.00870464869448403
14328,6735,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,e08373c0-44d4-480d-ba64-4e51f04be25f,1.3106002825225E-06,0.00442544878140534
14329,7014,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,62879c32-42cb-456b-8b8c-234d91aadef8,5.22646587342024E-07,0.00435407367965832
14330,7015,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,08fb2f6f-d103-4be6-9ecb-829b5d1301b6,1.54727990775427E-06,0.00495255445506669
14331,7012,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,2853aa2d-9348-479c-96f7-d71d1952d50c,2.82869632428628E-06,0.0101970823197416
14332,7013,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,c62a02c9-9bde-43b0-8d9a-2d8522338097,0.000427391988068848,0.101386743008502
14333,7016,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,02609878-1a67-4010-8234-420056ac9915,8.25678625915316E-07,0.00360756196907966
14334,7017,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,d3b4f6d5-2513-4cff-8286-0ecbe7acbb6c,0.00923968495521876,1.11805478008352
14335,7018,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,30cd11be-4dab-461a-9a42-fc0803c78f0b,0.000240735777651935,0.0801247655223343
14336,7019,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,23eff3d5-5aad-49f5-b892-bbb700d6b84f,9.86518148238247E-06,0.0138793140245079
14337,6688,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,09953edc-a49b-4c90-b024-0ce065420a4b,2.51957476393727E-06,0.00683365360680156
14338,6689,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,5ed4b0e9-083a-4696-82b6-321cfb77b042,2.48588321483112E-07,0.00196694104694073
14339,6690,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,9dc45149-628d-4c25-93cb-6bd213610889,5.93842059970484E-07,0.00346518517534291
14340,6691,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,5fc65f25-bd30-47ca-afde-1a6e0b9fd020,7.09558185008063E-06,0.0149130965767438
14341,7181,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,a21e5c18-f69b-4026-974d-62c91aeb1c04,2.09149675356457E-07,0.0017084214553239
14342,7182,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,3fdc5085-6dd2-4192-8af0-c8ec70f2961f,0.000428207967843264,0.170553788138126
14343,7183,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,33bb4306-033e-4b54-acb4-7196e9e1f7e0,3.51014477928402E-07,0.00231042400031771
14344,7184,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,a8c5e8ce-9924-4633-831a-560faa99616e,3.75158792849106E-05,0.0360500261865608
14345,7330,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,f35bd02d-b58d-4f5e-91ab-3ba5017cfa64,2.59406533587025E-07,0.00207709809161006
14346,7331,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,7646d6f9-ad1c-49d8-ab6b-1771254e6f39,6.92383764544502E-07,0.00427897533814812
14347,7442,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,c413c8cd-cd7b-42ed-b9c1-fd6cbc213be4,4.01159190914768E-05,0.0408255271039467
14348,7328,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,136f5fbb-1d52-47d5-ba5f-7abdfefd592d,1.60983381647384E-06,0.0114695135294488
14349,7329,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,2ae9332c-e0d9-4ddb-98c1-46237ac30b11,0.00088573733364683,0.193514110436504
14350,7432,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,7d67f9f4-a3fc-46f8-9439-f6b5d419c587,6.02464888288523E-06,0.0109330128915468
14351,6852,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,0bd84a52-c5dc-48a0-9de3-d24201d06ef4,3.81489599021734E-06,0.0102883175836369
14352,6853,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,8421a88e-a22d-4e17-ab77-321ee94cf9df,1.32741729430563E-06,0.00530974742385164
14353,6854,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,3878c8da-3dd8-4144-8ef3-7cf62c3bf54b,1.85131693797302E-06,0.00626800181747923
14354,6855,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,c045e451-f4ce-4028-8887-4e2683c7648e,1.00011243375775E-06,0.00365800911832933
14355,6856,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,f9f114b4-7a09-4720-86a9-ce7977244756,8.72279429131595E-06,0.0118496124567979
14356,6922,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,54625ac0-b813-4d6e-b43f-4f06c7793394,0.000305996815313847,0.0705386568244878
14357,6846,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,184f3673-5088-4256-bbd2-0bb90d24c21b,1.83373731488246E-05,0.0248042311991476
14358,6847,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,8df1058f-dc6f-4f59-afc3-98079081a0c4,1.86098759513698E-07,0.00175633305023354
14359,6848,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,609c7dfd-8bbb-491e-9563-97acfb5c282e,5.28809096067562E-07,0.00270018133728892
14360,6849,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,ed34903b-2b39-47b0-9e1f-4de491292e61,4.991647983843E-08,0.000989271441558707
14361,6850,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,0965405a-1fb9-4565-bfe0-77aee6062493,2.09740846912609E-08,0.000554494350259584
14362,6862,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,d00c9add-016b-4923-ba1a-3de75acbe8b9,3.49833981090342E-05,0.0238623986988867
14363,7186,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,83951949-3dd7-4cfd-9f9d-de89ee1945ec,1.06378479358682E-06,0.00382759788695526
14364,7187,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,555b1a87-1c00-4533-8d44-5cf33b12b9e7,1.02452304417966E-06,0.00464064722191824
14365,7188,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,85b7a456-6405-4eee-9e7b-1d3cb71e4ca3,1.48449362313841E-06,0.00579963441893322
14366,6668,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,fb639dcc-7e74-49e5-a0f3-920cb4062634,7.91117572589428E-05,0.0489368457477394
14367,6669,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,12805fa5-e15a-4b8d-8cc6-7dd8baa6e537,9.63691240940534E-06,0.0168136864834862
14368,7185,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,cbf09070-d7d7-445f-831b-972f02975dcb,1.9105161754851E-06,0.00543961612430671
14369,7126,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,a5b74ccf-5b23-4615-8e08-4e8e967b4029,3.41366830980405E-06,0.00959339055278796
14370,7224,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,b2bf078c-e877-4407-97b6-b6afc1ae8fb5,4.0031293337961E-06,0.00815371324311018
14371,7128,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,782473c7-8d4e-4b3c-b4f6-c5600abb8e1f,5.85953557674657E-07,0.00441339509795358
14372,7129,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,19569b95-003d-47a1-83ab-49f53ab8f839,7.06887135493162E-06,0.0109701673492046
14373,7130,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,16b9f0d9-fa1a-42e4-8858-6344b1d3ef55,8.87881719791039E-06,0.0135131639391777
14374,7131,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,e0828f3f-4977-4837-a088-4b7d7082d2cf,5.14450994160143E-06,0.0110829907147312
14375,7230,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,de51c75e-deb4-43c6-851b-8521e87c8ad2,2.89204558612255E-06,0.00742478199648752
14376,7231,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,87d5c93d-81d7-425a-8ee3-a0fda7c83527,2.12484428629978E-06,0.00553404424383847
14377,6926,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,5bbd33d0-0191-4660-9bef-c3a7f524c285,3.77219580514065E-05,0.024331110030636
14378,6927,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,c6483541-9643-4d19-84db-1ef3876e3b4c,1.64325456353254E-06,0.00702465172934141
14379,7045,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,00df4995-ee9f-447b-9336-86abde5ee951,6.56546194477414E-06,0.011637351823584
14380,7046,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,3c4b8c3e-d96b-4053-bd42-bc82a7bae933,7.57969246478751E-07,0.00366428739359607
14381,7047,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,625c12bc-a8cd-47cb-88bd-c5653f95f712,3.61953266292403E-06,0.00805890472642885
14382,7033,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,74ae49ce-64c9-4de1-a62c-247ff8fe886a,1.72670547726739E-06,0.00502847827186137
14383,7034,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,e5d51250-c5da-499d-8476-36b94667dbff,2.0190143459331E-06,0.00520355049872949
14384,7035,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,e4163b43-f50f-4dcb-b36f-9a7f8e23b524,3.04181912724744E-06,0.00656609574234625
14385,7036,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,39d79aba-b471-48c8-8b21-7fdee77be3ef,2.01700299840013E-06,0.00528915034166086
14386,7037,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,dfcd81fb-0723-4a79-87d9-73b98203f2ae,7.09806045051664E-08,0.0013178490735964
14387,7038,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,81b453e5-0f7e-401a-a29d-94d19162b99b,6.43119619780919E-08,0.00104230860805733
14388,7039,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,0575c74b-b446-4e43-830a-4ba982363538,2.24446921492927E-07,0.00186424778548467
14389,6863,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,361a7556-8e5f-41e6-812b-eae05d72b3aa,3.78535742129316E-06,0.00847838873348979
14390,6961,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,fb9f81d6-5cad-4dd7-a951-c550dd7fdbcf,4.34392859460786E-07,0.00242922071471139
14391,6962,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,ae4b3313-0978-4e63-94a3-12eca535b9a1,1.57887643581489E-06,0.00456130388102156
14392,6963,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,7d86ae1a-09f6-4741-9dae-c4f633add443,4.8153439138332E-06,0.00912027892414193
14393,6964,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,fb60d7d7-2550-4faf-94b7-0e82c187cead,3.6313160762802E-06,0.00871212052472008
14394,6965,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,f54ef0fa-4c06-48d0-8479-01b47ffb9c5a,1.42964614724406E-05,0.0147127098800475
14395,6966,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,e437e694-d38f-40d5-86a8-23131cde80aa,1.73347257259593E-06,0.0067765815237168
14396,6967,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,7ce201c2-086c-491f-a915-0f389464e90d,5.01933072882821E-07,0.00277928202417175
14397,7020,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,70dfdf43-a2a7-41d9-a6ad-c86794d4e0fd,5.93995969211392E-06,0.0107647252795722
14398,6670,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,535ba103-2b19-483c-ba82-42566fbfe957,2.95260019811394E-06,0.00739097702689899
14399,6671,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,26cb6848-715d-498e-881a-e3821209ba1f,4.51026608061511E-07,0.00275609332643446
14400,6765,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,d5b1cbeb-4e1a-419b-a1da-307496224a28,5.16387585776101E-05,0.0313993231284913
14401,6894,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,00b8a60f-7915-4ffd-b344-b04303fddaaf,5.09776668877748E-06,0.0141189899890401
14402,6895,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,ed0fb1e6-77e4-4351-b395-35238afaf947,1.13889905151154E-06,0.00437599515011907
14403,6992,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,f20b3675-abf5-4508-943c-fc948ef03773,6.85960699229327E-05,0.0367913503395833
14404,6993,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,e9a82324-8ef7-45d9-89c5-7e859f0d1ce8,0.000337455125304587,0.0727486877598299
14405,6994,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,7b4eee18-b9e4-4316-85c4-6b3ef240498b,2.12451402603619E-06,0.00630094031331154
14406,7323,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,a2c04459-61ba-4635-b9d3-792cba8b631d,0.000100642876986967,0.038342212981078
14407,7233,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,604ec9d5-5c9c-49ba-859e-992bdf2cefc4,2.53971847996581E-07,0.00264123530907647
14408,7234,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,65d51a40-8e7c-4ea8-ac25-cbfa3570829e,1.57802787725814E-07,0.00154386240389968
14409,7235,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,a64173da-991e-4cae-93d3-aaa744296732,1.40116299007786E-07,0.00146457744957814
14410,7236,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,06d268c3-c67e-4c3c-bba5-01fef01ca3ae,3.17724629894656E-06,0.00703938400048782
14411,7237,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,39c561eb-6996-40ed-b1fd-48af87f9b436,2.95198037747468E-06,0.00892957864901168
14412,7332,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,ea0e00d8-f602-4194-910e-4412602ac5b3,2.0783964828297E-05,0.0197802397240132
14413,6857,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,88dfd5d2-8f63-4d6a-8544-7860768ffb26,1.13470673568372E-06,0.00454932711403823
14414,6858,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,b6ef13b0-3ace-478d-ad2a-b4b7e18b7c16,4.42130362898752E-06,0.0093055091385719
14415,6950,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,bc2884af-d8df-49bd-b3b6-e3ab786579cb,5.25191126143909E-07,0.00304639851517011
14416,6951,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,7b6fe2da-784a-46b6-8fff-2ed0d3619098,3.53129939867358E-06,0.00710857345724597
14417,6952,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,0786a097-869a-4e8f-bf8e-a2ab874f0c4a,1.87301563983056E-05,0.0226623194427088
14418,6716,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,d7a4ef2c-b675-4783-9ec2-c241931ffc03,2.40835597651312E-05,0.023806561175164
14419,6717,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,8ffa9a19-a816-410d-8d75-084d4752d5a6,2.34753856602765E-05,0.0324562524561383
14420,6718,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,9e7b26fe-a584-4487-8adf-7de2cb34f0fb,2.52605741479783E-06,0.00687641267450674
14421,6719,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,3aa257e8-450a-4e0e-a3e0-bbb92fa8bcac,0.00026723722976385,0.0644538449025714
14422,6714,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,0e89ada4-a681-47f6-8637-3c8f141a1555,0.000110349614260485,0.077158377643988
14423,6715,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,9c3ebc92-2cc5-49f7-b2d3-4426c2c839a5,5.85038453664311E-05,0.0567422940663057
14424,6832,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,f1b4cfec-9247-45ea-af95-79c25d92e104,0.000652249038694208,0.23922560130682
14425,6713,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,920bb20f-e078-4d08-8be2-575f49c952ab,4.83189364786085E-06,0.0131985664883564
14426,6995,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,2fd328e4-9f19-4348-a502-42c8d5aedc6f,0.00015718083000138,0.0859311496829021
14427,6791,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,e8d057e4-acd1-4938-8d23-8de0103d69e9,2.78853713098215E-06,0.00897796408255781
14428,6792,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,a4fba6a5-c676-4a16-9541-c553008bbdd3,6.28001816949109E-06,0.0150484294372833
14429,7430,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,7afae2ca-5bf1-41f4-b6ef-66a2b29f0967,6.56512936529907E-05,0.0463326387987015
14430,7429,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,7a2396cc-15b5-497d-a6bc-9c00ca76ce96,3.3220117984456E-05,0.0337388192504266
14431,7431,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,e0d7cbff-1511-4a8f-ab55-5424f9e06239,9.28065219341079E-07,0.00366938481222563
14432,7334,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,5ce3e699-961c-472f-8c90-5e06057a4348,0.000171316222804307,0.06192882979383
14433,7335,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,599f32d2-70fe-41c9-be28-3bd428b824c8,1.77393803824089E-06,0.00644617193321683
14434,6953,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,656e434f-518f-4b56-9259-aafc1af38b31,1.04119408206316E-06,0.0042238097099132
14435,6954,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,c9807bef-daa2-475e-accb-4a76960e5874,1.58691814249323E-05,0.025228369233478
14436,6955,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,a7839831-6d42-4bc2-a638-232897224d1b,3.36883658746956E-08,0.00141189249234332
14437,6956,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,d55e6886-4b65-44eb-9adf-282fa6c3411c,2.24629502554308E-07,0.00182654083882197
14438,6957,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,e0dd92c8-c857-46e6-8ce7-e30de8d76458,5.80044115849887E-07,0.00307922533905083
14439,7048,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,faf757c7-7fd4-484c-b4d2-2754b9da1b7d,5.67426411635097E-06,0.0128657735238726
14440,7049,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,3cfd5183-2843-42ca-bedb-33f1e76392af,8.47237402012979E-07,0.00424475880970593
14441,7050,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,55ea84e3-8730-4136-8aa4-fc8f5e4282a1,1.00776935596514E-06,0.00390290313390407
14442,7051,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,caa480f8-1969-4dd6-a020-f3b948110112,5.62551485927543E-06,0.0121344132144954
14443,7052,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,3208992b-3753-4a0c-9102-f427320a1a4c,6.99790462022065E-07,0.0036332743782972
14444,7053,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,76052b75-70b7-4d20-ba08-acaf1f841b26,8.77201955518103E-07,0.00521871394903966
14445,7054,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,c19e7237-68df-4cda-8237-944335dff850,3.85314024242689E-07,0.00302589032089479
14446,6947,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,f9d05a04-47c2-4f07-b673-5d69498cab78,4.3006383748434E-05,0.0378154634422058
14447,6851,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,9016ca30-eeff-43eb-bbcf-c1799101023e,6.95171729603317E-06,0.0126771113177999
14448,6946,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,1b726ea6-7365-4c12-b45a-5888b2d1a75c,2.45546800670127E-05,0.0258560909205082
14449,6746,3,QUEENSLAND,QLD,2/26/2020 12:00:00 AM,,2f819d66-9937-418d-a765-48da4bc20cf0,8.70306553224509E-05,0.0855449955629456
